tool		CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+	CPAchecker 4.0-227-g656a5690ab+
run set		ErrorCondition	ErrorCondition	ErrorCondition	ErrorCondition	ErrorCondition
test/programs/benchmarks/		status	cputime (s)	walltime (s)	memory (MB)	host
loops/verisec_NetBSD-libc_loop.yml	false	TIMEOUT	1000.102609	996.3951142078731	395.124736	ws01
loops/verisec_OpenSER_cases1_stripFullBoth_arr.yml	false	TIMEOUT	1000.099204	994.8829845748842	298.352640	ws17
loops/vogal-1.yml	true	TIMEOUT	1000.124855	989.5115060850512	331.427840	ws15
loops/vogal-2.yml	false	TIMEOUT	1000.111497	993.0565124340355	263.405568	ws07
loops/while_infinite_loop_1.yml	true	true	6.027024	3.2628862210549414	157.593600	ws12
loops/while_infinite_loop_2.yml	true	true	5.498715	2.971844698069617	156.565504	ws15
loops/while_infinite_loop_3.yml	true	true	5.279416	2.8684235070832074	155.598848	ws12
loops/while_infinite_loop_4.yml	false	true	5.770277	3.112757177092135	156.209152	ws16
loop-acceleration/array_1-1.yml	false	TIMEOUT	1000.149176	986.7563178059645	468.164608	ws17
loop-acceleration/array_1-2.yml	true	true	6.7585	3.6596881209407	160.763904	ws09
loop-acceleration/array_2-1-simple.yml	false	TIMEOUT	1000.134426	993.81293326593	332.042240	ws04
loop-acceleration/array_2-1.yml	false	TIMEOUT	1000.141809	987.8507941621356	286.515200	ws15
loop-acceleration/array_2-2-simple.yml	true	TIMEOUT	1000.145373	993.8226028219797	343.818240	ws11
loop-acceleration/array_2-2.yml	true	TIMEOUT	1000.149792	986.9255941601004	282.398720	ws18
loop-acceleration/array_3-1.yml	true	true	5.628433	3.11816349090077	160.387072	ws12
loop-acceleration/array_3-2.yml	false	TIMEOUT	1000.178158	985.3285313479137	327.868416	ws07
loop-acceleration/array_4.yml	true	TIMEOUT	1000.14863	986.0078940759413	321.695744	ws14
loop-acceleration/const_1-1.yml	true	true	5.697646	3.0625937790609896	156.381184	ws14
loop-acceleration/const_1-2.yml	false	TIMEOUT	1000.182115	986.237534473883	675.131392	ws02
loop-acceleration/const_1-2_abstracted.yml	false	true	5.512961	3.293627572013065	166.195200	ws16
loop-acceleration/diamond_1-1.yml	true	true	277.258957	266.3934206450358	335.204352	ws17
loop-acceleration/diamond_1-2.yml	false	TIMEOUT	1000.15401	988.6955267530866	557.961216	ws01
loop-acceleration/diamond_2-2.yml	true	true	6.27722	3.515716770198196	173.535232	ws02
loop-acceleration/functions_1-1.yml	true	TIMEOUT	1000.166195	986.7977382140234	516.521984	ws05
loop-acceleration/functions_1-2.yml	false	TIMEOUT	1000.159666	987.4839615907986	514.752512	ws07
loop-acceleration/multivar_1-1.yml	true	true	5.568129	3.027335022808984	156.737536	ws04
loop-acceleration/multivar_1-2.yml	false	TIMEOUT	1000.155438	978.8527202040423	440.893440	ws05
loop-acceleration/nested_1-1.yml	true	true	6.2902	3.37564011500217	155.717632	ws10
loop-acceleration/nested_1-2.yml	false	TIMEOUT	1000.16845	985.9741364999209	455.135232	ws07
loop-acceleration/overflow_1-1.yml	true	TIMEOUT	1000.184584	986.6324546809774	689.307648	ws18
loop-acceleration/phases_1-1.yml	true	true	6.922459	3.757006479194388	159.944704	ws14
loop-acceleration/phases_1-2.yml	false	TIMEOUT	1000.128787	989.5717992628925	396.275712	ws10
loop-acceleration/phases_2-1.yml	false	true	6.182044	3.408054950181395	171.855872	ws15
loop-acceleration/phases_2-2.yml	true	true	5.7805	3.1639567390084267	157.261824	ws11
loop-acceleration/simple_1-1.yml	false	TIMEOUT	1000.166121	988.0796009371988	712.286208	ws03
loop-acceleration/simple_1-1_abstracted.yml	false	true	6.753087	3.698254463961348	157.286400	ws09
loop-acceleration/simple_1-2.yml	true	TIMEOUT	1000.170926	988.6646352850366	707.452928	ws16
loop-acceleration/simple_1-2_abstracted.yml	true	true	5.938558	3.201295593054965	157.933568	ws10
loop-acceleration/simple_2-1.yml	true	true	5.578578	3.032260254956782	155.910144	ws08
loop-acceleration/simple_2-1_abstracted.yml	true	true	5.129081	2.785576120018959	151.547904	ws02
loop-acceleration/simple_2-2.yml	false	TIMEOUT	1000.166498	974.8699347979855	990.740480	ws06
loop-acceleration/simple_3-1.yml	false	true	5.91015	3.1996502389665693	155.787264	ws18
loop-acceleration/simple_3-2.yml	true	TIMEOUT	1000.176292	985.9221835969947	627.412992	ws07
loop-acceleration/simple_4-1.yml	false	TIMEOUT	1000.167867	988.2531141589861	689.414144	ws02
loop-acceleration/simple_4-1_abstracted.yml	false	true	6.874274	3.8250264530070126	160.665600	ws15
loop-acceleration/simple_4-2.yml	true	true	5.564706	3.0067738969810307	156.299264	ws19
loop-acceleration/simple_4-2_abstracted.yml	true	true	5.715733	3.10886208107695	152.633344	ws01
loop-acceleration/underapprox_1-1.yml	false	TIMEOUT	1000.117589	995.9520692399237	489.095168	ws08
loop-acceleration/underapprox_1-2.yml	true	true	9.844418	6.1948769530281425	171.544576	ws14
loop-acceleration/underapprox_2-1.yml	false	SEGMENTATION FAULT	13.991873	11.039650224847719	296.005632	ws14
loop-acceleration/underapprox_2-2.yml	true	true	6.050556	3.304934416897595	158.425088	ws10
loop-crafted/simple_array_index_value_1-1.yml	true	TIMEOUT	1000.114439	990.7313998180907	197.906432	ws20
loop-crafted/simple_array_index_value_1-2.yml	false	ERROR	6.842698	3.6233834840822965	170.438656	ws10
loop-crafted/simple_array_index_value_2.yml	true	TIMEOUT	1000.156486	986.8559504810255	458.932224	ws16
loop-crafted/simple_array_index_value_3.yml	true	TIMEOUT	1000.157455	985.3237417079508	451.022848	ws19
loop-crafted/simple_array_index_value_4.i.v+lhb-reducer.yml	true	TIMEOUT	1000.186605	985.8862606820185	739.213312	ws16
loop-crafted/simple_array_index_value_4.i.v+nlh-reducer.yml	true	TIMEOUT	1000.196568	982.8600293449126	721.719296	ws08
loop-crafted/simple_array_index_value_4.yml	true	true	13.051048	8.169827038887888	233.943040	ws15
loop-crafted/simple_vardep_1.yml	true	true	5.482508	3.003131005913019	161.947648	ws20
loop-crafted/simple_vardep_2.yml	true	true	5.857074	3.231443886877969	161.132544	ws12
loop-invgen/MADWiFi-encode_ie_ok.yml	true	TIMEOUT	1000.124453	991.4519493409898	252.928000	ws12
loop-invgen/NetBSD_loop.yml	true	true	5.004505	2.711582988034934	160.366592	ws06
loop-invgen/SpamAssassin-loop.i.v+cfa-reducer.yml	true	true	237.65969	231.33637847495265	180.178944	ws18
loop-invgen/SpamAssassin-loop.yml	true	true	8.891211	5.109305075835437	173.985792	ws12
loop-invgen/apache-escape-absolute.i.v+cfa-reducer.yml	true	true	8.382877	4.736236262135208	172.855296	ws07
loop-invgen/apache-escape-absolute.yml	true	true	7.791993	4.329955484950915	166.866944	ws14
loop-invgen/apache-get-tag.i.p+lhb-reducer.yml	true	true	15.1527	8.892595068085939	182.726656	ws07
loop-invgen/apache-get-tag.i.p+nlh-reducer.yml	true	true	19.902416	14.50979907088913	281.772032	ws02
loop-invgen/apache-get-tag.i.p+sep-reducer.yml	true	true	23.842355	15.645762596046552	334.520320	ws09
loop-invgen/apache-get-tag.i.v+lhb-reducer.yml	true	true	10.385032	5.865044115809724	171.888640	ws13
loop-invgen/apache-get-tag.i.v+nlh-reducer.yml	true	true	10.749049	6.137367885094136	178.040832	ws16
loop-invgen/apache-get-tag.yml	true	true	6.102908	3.3277167819906026	166.907904	ws13
loop-invgen/down.yml	true	TIMEOUT	1000.190713	985.820019697072	762.662912	ws15
loop-invgen/fragtest_simple.yml	true	TIMEOUT	1000.154666	986.810081908945	570.691584	ws13
loop-invgen/half_2.yml	true	TIMEOUT	1000.17746	987.3050535148941	504.250368	ws09
loop-invgen/heapsort.yml	true	true	329.753449	321.03240247489884	195.547136	ws16
loop-invgen/id_build.i.p+nlh-reducer.yml	true	true	15.086812	8.555029654176906	242.315264	ws15
loop-invgen/id_build.i.p+sep-reducer.yml	true	true	13.614201	7.784144944045693	240.259072	ws08
loop-invgen/id_build.i.v+lhb-reducer.yml	true	true	10.249347	5.921601751120761	164.302848	ws09
loop-invgen/id_build.yml	true	true	8.530494	4.854066010098904	170.258432	ws07
loop-invgen/id_trans.yml	false	SEGMENTATION FAULT	10.555045	8.04885533102788	277.250048	ws15
loop-invgen/large_const.yml	true	true	7.869355	4.200578311923891	170.909696	ws16
loop-invgen/nest-if3.yml	true	TIMEOUT	1000.108258	992.8527299771085	214.802432	ws14
loop-invgen/nested6.yml	true	true	17.336215	10.353622161084786	176.545792	ws16
loop-invgen/nested9.yml	true	TIMEOUT	1000.142683	988.4231534302235	278.126592	ws16
loop-invgen/sendmail-close-angle.yml	true	true	30.958701	27.407633868046105	182.829056	ws06
loop-invgen/seq-3.yml	true	TIMEOUT	1000.242146	985.392420741031	1371.856896	ws01
loop-invgen/string_concat-noarr.yml	true	TIMEOUT	1000.158958	984.0267864339985	445.493248	ws06
loop-invgen/up.yml	true	TIMEOUT	1000.213897	986.6110731628723	1248.624640	ws08
loop-lit/afnp2014.yml	true	TIMEOUT	1000.130365	989.5725142830051	332.816384	ws11
loop-lit/as2013-hybrid.yml	true	true	8.102684	4.296025592833757	162.881536	ws12
loop-lit/bh2017-ex-add.yml	true	true	6.58665	3.600688735023141	161.013760	ws20
loop-lit/bh2017-ex1-poly.yml	true	true	9.812229	5.343844989081845	177.287168	ws15
loop-lit/bh2017-ex3.yml	true	true	6.406637	3.4608028740622103	160.616448	ws20
loop-lit/bhmr2007.yml	true	TIMEOUT	1000.112734	992.3659653500654	259.792896	ws04
loop-lit/cggmp2005.yml	true	true	6.643936	3.627921300008893	160.264192	ws14
loop-lit/cggmp2005_variant.yml	true	TIMEOUT	1000.121109	990.4769063398708	236.036096	ws10
loop-lit/cggmp2005b.yml	true	true	5.854999	3.2079024710692465	157.274112	ws16
loop-lit/css2003.yml	true	true	5.727033	3.0931379119865596	160.460800	ws02
loop-lit/ddlm2013.yml	true	TIMEOUT	1000.114692	991.9643622708973	227.168256	ws16
loop-lit/gj2007.c.i.p+lhb-reducer.yml	true	true	80.317411	70.84803260117769	238.309376	ws15
loop-lit/gj2007.c.i.p+nlh-reducer.yml	true	true	108.51535	101.81097842101008	210.259968	ws18
loop-lit/gj2007.yml	true	true	84.579124	74.48981984308921	242.577408	ws12
loop-lit/gj2007b.yml	true	TIMEOUT	1000.135301	988.7303200971801	356.466688	ws07
loop-lit/gr2006.yml	true	TIMEOUT	1000.132616	988.9596274669748	342.237184	ws13
loop-lit/gsv2008.c.i.p+cfa-reducer.yml	true	TIMEOUT	1000.158369	990.5674883760512	509.321216	ws13
loop-lit/gsv2008.c.i.v+cfa-reducer.yml	true	TIMEOUT	1000.145814	991.6949206260033	524.648448	ws06
loop-lit/gsv2008.c.i.v+lhb-reducer.yml	true	TIMEOUT	1000.167694	990.8762151389383	520.986624	ws05
loop-lit/gsv2008.yml	true	TIMEOUT	1000.149656	989.6956482329406	622.325760	ws17
loop-lit/hh2012-ex1b.yml	true	TIMEOUT	1000.18064	984.2299037680496	591.765504	ws20
loop-lit/hh2012-ex2b.yml	true	true	6.151396	3.357144999084994	159.948800	ws18
loop-lit/hh2012-ex3.yml	true	true	5.540461	3.049447484081611	162.689024	ws18
loop-lit/hhk2008.yml	true	TIMEOUT	1000.162629	987.0613176471088	527.859712	ws10
loop-lit/jm2006.c.i.v+cfa-reducer.yml	true	true	5.846354	3.2026764401234686	157.290496	ws08
loop-lit/jm2006.yml	true	true	5.794578	3.158257235074416	157.892608	ws04
loop-lit/jm2006_variant.yml	true	TIMEOUT	1000.193195	986.9584363221657	877.105152	ws02
loop-lit/mcmillan2006.yml	true	TIMEOUT	1000.114526	988.9832197478972	201.404416	ws14
loop-lit/mine2017-ex4.10.yml	true	true	6.779209	3.639566473895684	160.645120	ws01
loop-lit/mine2017-ex4.6.yml	true	true	4.732694	2.5748864109627903	160.116736	ws10
loop-lit/mine2017-ex4.7.yml	true	true	6.299217	3.392983054043725	158.826496	ws19
loop-lit/mine2017-ex4.8.yml	true	true	6.085281	3.28166897688061	158.355456	ws19
loop-new/count_by_1.yml	true	true	5.924528	3.210531345102936	158.232576	ws06
loop-new/count_by_1_variant.yml	true	true	5.649784	3.0559404059313238	158.998528	ws07
loop-new/count_by_2.yml	true	TIMEOUT	1000.170182	987.0775356790982	698.830848	ws18
loop-new/count_by_k.yml	true	TIMEOUT	1000.138035	988.9178388	388.657152	ws14
loop-new/count_by_nondet.yml	true	TIMEOUT	1000.171158	986.3515826419462	665.468928	ws13
loop-new/gauss_sum.i.p+cfa-reducer.yml	true	TIMEOUT	1000.158844	987.4295147680677	563.372032	ws03
loop-new/gauss_sum.i.p+lhb-reducer.yml	true	TIMEOUT	1000.156872	987.7537575911265	575.160320	ws18
loop-new/gauss_sum.i.v+cfa-reducer.yml	true	TIMEOUT	1000.146879	989.2202605658676	576.204800	ws06
loop-new/gauss_sum.yml	true	TIMEOUT	1000.165252	988.7381879410241	644.517888	ws02
loop-new/half.yml	true	TIMEOUT	1000.142799	989.6960454548243	490.881024	ws14
loop-new/nested-1.yml	true	TIMEOUT	1000.127638	988.2386304992251	286.531584	ws12
loop-industry-pattern/aiob_1.yml	true	true	7.840915	5.273405235959217	189.689856	ws08
loop-industry-pattern/aiob_2.yml	true	true	8.841969	5.8819780990015715	189.915136	ws16
loop-industry-pattern/aiob_3.yml	true	true	7.909238	5.259025231003761	190.025728	ws02
loop-industry-pattern/aiob_4.c.v+cfa-reducer.yml	true	true	8.620404	5.579154076986015	188.989440	ws19
loop-industry-pattern/aiob_4.c.v+lh-reducer.yml	true	true	10.4962	6.795682709198445	187.564032	ws12
loop-industry-pattern/aiob_4.c.v+lhb-reducer.yml	true	true	106.578757	95.77643540711142	274.161664	ws18
loop-industry-pattern/aiob_4.c.v+nlh-reducer.yml	true	true	9.320865	5.013030506204814	184.320000	ws06
loop-industry-pattern/aiob_4.yml	true	true	9.008671	5.797399220988154	188.751872	ws10
loop-industry-pattern/mod3.c.v+cfa-reducer.yml	true	true	19.733795	17.496438630856574	177.221632	ws02
loop-industry-pattern/mod3.c.v+lhb-reducer.yml	true	true	10.63374	7.7118526950944215	174.837760	ws09
loop-industry-pattern/mod3.c.v+sep-reducer.yml	true	true	10.335037	7.498466940131038	174.624768	ws04
loop-industry-pattern/mod3.yml	true	true	26.441966	23.55273634311743	177.659904	ws10
loop-industry-pattern/ofuf_1.yml	true	ERROR (recursion)	8.887812	4.699803441995755	164.966400	ws04
loop-industry-pattern/ofuf_2.yml	true	ERROR (recursion)	8.832042	4.630763813154772	165.834752	ws13
loop-industry-pattern/ofuf_3.yml	true	ERROR (recursion)	8.424002	4.48569045192562	163.287040	ws20
loop-industry-pattern/ofuf_4.yml	true	ERROR (recursion)	8.841628	4.674872484989464	163.717120	ws04
loop-industry-pattern/ofuf_5.yml	true	ERROR (recursion)	8.314241	4.4483980590011925	166.137856	ws05
loops-crafted-1/Mono1_1-1.yml	false	TIMEOUT	1000.115472	991.00198150496	308.649984	ws13
loops-crafted-1/Mono1_1-2.yml	true	TIMEOUT	1000.13097	988.5357004769612	305.192960	ws07
loops-crafted-1/Mono3_1.yml	false	TIMEOUT	1000.175355	984.4867433561012	661.938176	ws03
loops-crafted-1/Mono4_1.yml	false	TIMEOUT	1000.149605	988.4608480550814	330.989568	ws02
loops-crafted-1/Mono5_1.yml	false	TIMEOUT	1000.182562	987.7571267711464	612.196352	ws18
loops-crafted-1/Mono6_1.yml	false	TIMEOUT	1000.210328	985.9175824651029	692.252672	ws03
loops-crafted-1/discover_list.yml	true	ERROR	6.522751	3.4933426389470696	157.339648	ws18
loops-crafted-1/iftelse.yml	true	TIMEOUT	1000.13953	987.6647912641056	330.977280	ws17
loops-crafted-1/in-de20.yml	true	TIMEOUT	1000.170433	985.097044054186	557.604864	ws09
loops-crafted-1/in-de31.yml	true	TIMEOUT	1000.276052	985.0199019908905	1851.527168	ws16
loops-crafted-1/in-de32.yml	true	TIMEOUT	1000.233038	988.0990362609737	1247.293440	ws06
loops-crafted-1/in-de41.yml	true	TIMEOUT	1000.170048	987.509175012121	734.265344	ws16
loops-crafted-1/in-de42.yml	true	TIMEOUT	1000.177598	988.8997793218587	661.585920	ws06
loops-crafted-1/in-de51.yml	true	TIMEOUT	1000.207582	986.8931444380432	1112.465408	ws15
loops-crafted-1/in-de52.yml	true	TIMEOUT	1000.14454	987.1224640291184	410.095616	ws10
loops-crafted-1/in-de61.yml	true	TIMEOUT	1000.197553	986.750939399004	806.342656	ws19
loops-crafted-1/in-de62.yml	true	TIMEOUT	1000.192243	985.8184377350844	949.817344	ws17
loops-crafted-1/loopv1.yml	true	TIMEOUT	1000.098857	994.0873086180072	256.487424	ws04
loops-crafted-1/loopv2.yml	true	TIMEOUT	1000.165902	986.2328691550065	503.050240	ws16
loops-crafted-1/loopv3.yml	true	TIMEOUT	1000.094646	994.9145764978603	220.418048	ws08
loops-crafted-1/mono-crafted_1.yml	true	TIMEOUT	1000.134837	987.7429749199655	318.451712	ws20
loops-crafted-1/mono-crafted_10.yml	true	TIMEOUT	1000.178749	986.7394757340662	768.270336	ws15
loops-crafted-1/mono-crafted_11.yml	true	TIMEOUT	1000.142241	987.418803504901	379.047936	ws19
loops-crafted-1/mono-crafted_12.yml	true	TIMEOUT	1000.158963	987.7009314349853	598.503424	ws15
loops-crafted-1/mono-crafted_13.yml	true	TIMEOUT	1000.126067	989.7590652178042	345.841664	ws13
loops-crafted-1/mono-crafted_14.yml	true	TIMEOUT	1000.132627	987.4933101639617	319.442944	ws02
loops-crafted-1/mono-crafted_3.yml	true	TIMEOUT	1000.134271	987.4010551350657	358.748160	ws08
loops-crafted-1/mono-crafted_6.yml	true	TIMEOUT	1000.13782	988.2913191439584	345.579520	ws05
loops-crafted-1/mono-crafted_7.yml	true	TIMEOUT	1000.145066	987.7478195889853	392.548352	ws03
loops-crafted-1/mono-crafted_8.yml	true	TIMEOUT	1000.15845	989.1972563317977	636.563456	ws19
loops-crafted-1/mono-crafted_9.yml	true	TIMEOUT	1000.147706	988.3876272100024	417.820672	ws19
loops-crafted-1/nested3-1.yml	true	TIMEOUT	1000.172456	982.1342919098679	510.541824	ws12
loops-crafted-1/nested3-1_abstracted.yml	true	true	5.950454	3.262617452070117	163.463168	ws02
loops-crafted-1/nested3-2.yml	false	TIMEOUT	1000.172664	986.5897957070265	672.894976	ws10
loops-crafted-1/nested3-2_abstracted.yml	false	SEGMENTATION FAULT	8.529414	5.602148995036259	203.522048	ws20
loops-crafted-1/nested5-1.yml	true	true	6.897682	3.73766262200661	156.823552	ws13
loops-crafted-1/nested5-2.yml	false	TIMEOUT	1000.155805	987.5385978489649	702.369792	ws17
loops-crafted-1/nested_delay_nd.yml	true	TIMEOUT	1000.169765	984.3025459938217	606.339072	ws06
loops-crafted-1/nested_delay_notd2.yml	false	TIMEOUT	1000.150529	987.6364939189516	448.307200	ws03
loops-crafted-1/net_reset.yml	true	true	7.90583	4.169408408924937	172.830720	ws13
loops-crafted-1/sum_by_3.yml	true	true	8.655694	5.0326176069211215	169.406464	ws19
loops-crafted-1/sum_by_3_abstracted.yml	true	true	6.254467	3.52099244017154	164.061184	ws03
loops-crafted-1/sum_natnum.yml	true	TIMEOUT	1000.16627	986.8517294139601	560.340992	ws04
loops-crafted-1/sumt2.yml	true	true	5.928132	3.229338803095743	163.651584	ws17
loops-crafted-1/sumt3.yml	true	TIMEOUT	1000.114101	994.3902980899438	371.400704	ws17
loops-crafted-1/sumt4.yml	true	TIMEOUT	1000.114427	993.8742247261107	361.414656	ws15
loops-crafted-1/sumt5.yml	true	TIMEOUT	1000.115661	994.4527492998168	387.575808	ws12
loops-crafted-1/sumt6.yml	true	TIMEOUT	1000.14811	993.8328608789016	573.661184	ws03
loops-crafted-1/sumt7.yml	true	TIMEOUT	1000.123289	996.509914455004	605.061120	ws07
loops-crafted-1/sumt8.yml	true	TIMEOUT	1000.122437	996.2265051298309	540.979200	ws20
loops-crafted-1/sumt9.yml	true	TIMEOUT	1000.126929	996.1557832499966	618.143744	ws17
loops-crafted-1/theatreSquare.yml	true	TIMEOUT	1000.160303	984.9602629698347	459.939840	ws14
loops-crafted-1/vnew1.yml	true	TIMEOUT	1000.131093	989.2103825330269	218.341376	ws16
loops-crafted-1/vnew2.yml	true	TIMEOUT	1000.089919	996.7345291990787	304.652288	ws15
loops-crafted-1/watermelon.yml	true	EXCEPTION	4.992017	2.715531602036208	158.486528	ws08
loop-invariants/bin-suffix-5.yml	true	TIMEOUT	1000.229425	986.0893903099932	655.556608	ws01
loop-invariants/const.yml	true	true	5.917236	3.2103562981355935	157.401088	ws11
loop-invariants/eq1.yml	true	true	5.754806	3.1619999159593135	157.306880	ws14
loop-invariants/eq2.yml	true	true	5.312413	2.8700487930327654	157.679616	ws12
loop-invariants/even.yml	true	TIMEOUT	1000.172029	988.2823742188048	655.499264	ws07
loop-invariants/linear-inequality-inv-a.yml	true	TIMEOUT	1000.145439	986.8066030708142	383.619072	ws10
loop-invariants/linear-inequality-inv-b.yml	false	SEGMENTATION FAULT	7.490778	4.862959899008274	221.614080	ws01
loop-invariants/linear-inequality-inv-c.yml	true	TIMEOUT	1000.142919	986.9029487548396	406.925312	ws05
loop-invariants/mod4.yml	true	TIMEOUT	1000.189417	986.1671834730078	634.810368	ws04
loop-invariants/odd.yml	true	TIMEOUT	1000.193868	987.7097453509923	609.886208	ws01
loop-invariants64/linear-inequality-inv-d.yml	true	TIMEOUT	1000.141222	988.284255875973	411.197440	ws12
loop-simple/deep-nested.yml	false	TIMEOUT	1000.180252	983.2925426841248	610.512896	ws20
loop-simple/nested_1.yml	true	true	5.380225	2.8781734050717205	158.617600	ws17
loop-simple/nested_1b.yml	false	SEGMENTATION FAULT	11.976768	9.111435764934868	229.449728	ws16
loop-simple/nested_2.yml	true	true	7.982304	4.283216834999621	163.315712	ws10
loop-simple/nested_3.yml	true	true	23.898374	15.372760707046837	208.703488	ws10
loop-simple/nested_4.yml	true	true	401.88748	388.7685735458508	399.708160	ws18
loop-simple/nested_5.yml	true	TIMEOUT	1000.163411	985.4383655381389	616.153088	ws15
loop-simple/nested_6.yml	true	TIMEOUT	1000.169368	986.0619996401947	603.709440	ws09
loop-zilu/benchmark02_linear.yml	true	true	5.789483	3.163562783971429	157.896704	ws17
loop-zilu/benchmark02_linear_abstracted.yml	true	true	5.064782	2.748222141060978	154.533888	ws12
loop-zilu/benchmark04_conjunctive.yml	true	TIMEOUT	1000.126507	992.4643546601292	232.194048	ws14
loop-zilu/benchmark05_conjunctive.yml	true	true	6.529256	3.6604782480280846	160.088064	ws19
loop-zilu/benchmark09_conjunctive.yml	true	true	5.717073	3.1110003190115094	158.056448	ws11
loop-zilu/benchmark10_conjunctive.yml	true	true	264.006884	253.81312805204652	398.995456	ws07
loop-zilu/benchmark11_linear.yml	true	true	6.269667	3.3990537070203573	161.157120	ws01
loop-zilu/benchmark11_linear_abstracted.yml	true	true	6.337134	3.4129843169357628	157.589504	ws09
loop-zilu/benchmark14_linear.yml	true	true	5.956574	3.2171681919135153	157.331456	ws17
loop-zilu/benchmark17_conjunctive.yml	true	true	6.205833	3.341301901033148	159.612928	ws09
loop-zilu/benchmark18_conjunctive.yml	true	true	6.27161	3.418767345836386	160.407552	ws04
loop-zilu/benchmark19_conjunctive.yml	true	TIMEOUT	1000.169112	986.9972988828085	536.432640	ws05
loop-zilu/benchmark20_conjunctive.yml	true	TIMEOUT	1000.183027	986.4464315229561	726.937600	ws08
loop-zilu/benchmark23_conjunctive.yml	true	true	259.734977	247.80241731693968	359.563264	ws20
loop-zilu/benchmark25_linear.yml	true	true	5.494216	2.965649024117738	158.138368	ws15
loop-zilu/benchmark25_linear_abstracted.yml	true	true	5.710689	3.1524672319646925	154.722304	ws17
loop-zilu/benchmark26_linear.yml	true	true	6.11586	3.3227166519500315	158.683136	ws04
loop-zilu/benchmark26_linear_abstracted.yml	true	true	5.99494	3.251094466075301	155.975680	ws16
loop-zilu/benchmark32_linear.yml	true	true	5.688767	3.0319163580425084	157.499392	ws12
loop-zilu/benchmark33_linear.yml	true	true	6.270164	3.371880087070167	156.987392	ws10
loop-zilu/benchmark34_conjunctive.yml	true	TIMEOUT	1000.163516	987.6616438520141	621.572096	ws01
loop-zilu/benchmark35_linear.yml	true	true	6.267837	3.4126825330313295	157.360128	ws12
loop-zilu/benchmark37_conjunctive.yml	true	true	6.80876	3.684905586997047	158.162944	ws01
loop-zilu/benchmark43_conjunctive.yml	true	true	5.011175	2.763643446145579	158.085120	ws06
loop-zilu/benchmark43_conjunctive_abstracted.yml	true	true	4.700804	2.543991311918944	156.229632	ws15
loop-zilu/benchmark51_polynomial.yml	true	true	5.359481	2.910984022077173	157.851648	ws04
loop-zilu/benchmark52_polynomial.yml	true	true	5.640449	3.1381663570646197	161.792000	ws01
nla-digbench/bresenham-ll.yml	true	TIMEOUT	1000.134527	997.0790082910098	767.922176	ws08
nla-digbench/cohencu-ll.yml	true	TIMEOUT	1000.125274	995.9643877120689	610.312192	ws02
nla-digbench/cohendiv-ll.yml	true	TIMEOUT	1000.134605	996.3577842090745	735.531008	ws10
nla-digbench/dijkstra-u.yml	true	TIMEOUT	1000.097174	996.5122570570093	415.436800	ws06
nla-digbench/divbin.yml	false	TIMEOUT	1000.100445	996.0331004199106	327.704576	ws11
nla-digbench/divbin2.yml	true	TIMEOUT	1000.109706	993.7504585999995	323.330048	ws06
nla-digbench/egcd-ll.yml	true	TIMEOUT	1000.160079	996.98959594802	1143.656448	ws17
nla-digbench/egcd2-ll.yml	true	TIMEOUT	1000.106584	995.4918588132132	366.583808	ws19
nla-digbench/egcd3-ll.yml	true	TIMEOUT	1000.173898	995.9511546699796	1174.642688	ws15
nla-digbench/fermat1-ll.yml	true	TIMEOUT	1000.093491	996.5195278939791	239.689728	ws10
nla-digbench/fermat2-ll.yml	true	TIMEOUT	1000.094213	997.015165315941	238.338048	ws05
nla-digbench/geo1-ll.yml	true	TIMEOUT	1000.141207	996.6323545160703	805.953536	ws19
nla-digbench/geo1-u.yml	false	TIMEOUT	1000.118992	996.7416512349155	478.056448	ws13
nla-digbench/geo2-ll.yml	true	TIMEOUT	1000.122685	996.5585527049843	637.308928	ws17
nla-digbench/geo3-ll.yml	true	TIMEOUT	1000.098864	996.846180816181	374.767616	ws12
nla-digbench/hard-ll.yml	true	TIMEOUT	1000.126873	995.5952940769494	528.871424	ws04
nla-digbench/hard-u.yml	false	TIMEOUT	1000.107433	995.9016950710211	389.230592	ws03
nla-digbench/hard2.yml	true	true	17.070925	13.605697375023738	177.917952	ws17
nla-digbench/knuth.yml	true	ERROR	5.153059	2.7824544380418956	152.272896	ws05
nla-digbench/lcm1.yml	true	TIMEOUT	1000.104457	997.2286970159039	419.549184	ws09
nla-digbench/lcm2.yml	true	TIMEOUT	1000.110813	996.6663644290529	424.935424	ws18
nla-digbench/mannadiv.yml	true	TIMEOUT	1000.104749	996.2890360641759	381.255680	ws09
nla-digbench/prod4br-ll.yml	true	TIMEOUT	1000.13398	997.2724237139337	716.570624	ws10
nla-digbench/prodbin-ll.yml	true	TIMEOUT	1000.117197	997.193583306158	535.764992	ws02
nla-digbench/ps2-ll.yml	true	TIMEOUT	1000.103855	997.1757919590455	440.127488	ws15
nla-digbench/ps3-ll.yml	true	TIMEOUT	1000.128817	996.52089251508	672.915456	ws19
nla-digbench/ps4-ll.yml	true	TIMEOUT	1000.187051	996.4658237840049	1331.130368	ws04
nla-digbench/ps5-ll.yml	true	TIMEOUT	1000.155468	996.4358841360081	984.936448	ws05
